"Step","cart-pole-rloo-baseline-2025-03-11-22-51-17 - train/avg_train_entropy","cart-pole-rloo-baseline-2025-03-11-22-51-17 - train/avg_train_entropy__MIN","cart-pole-rloo-baseline-2025-03-11-22-51-17 - train/avg_train_entropy__MAX","cart-pole-rloo-baseline-2025-03-11-21-44-33 - train/avg_train_entropy","cart-pole-rloo-baseline-2025-03-11-21-44-33 - train/avg_train_entropy__MIN","cart-pole-rloo-baseline-2025-03-11-21-44-33 - train/avg_train_entropy__MAX","cart-pole-rloo-baseline-2025-03-11-20-34-19 - train/avg_train_entropy","cart-pole-rloo-baseline-2025-03-11-20-34-19 - train/avg_train_entropy__MIN","cart-pole-rloo-baseline-2025-03-11-20-34-19 - train/avg_train_entropy__MAX","cart-pole-rloo-baseline-2025-03-11-19-43-34 - train/avg_train_entropy","cart-pole-rloo-baseline-2025-03-11-19-43-34 - train/avg_train_entropy__MIN","cart-pole-rloo-baseline-2025-03-11-19-43-34 - train/avg_train_entropy__MAX","cart-pole-rloo-baseline-2025-03-11-18-36-30 - train/avg_train_entropy","cart-pole-rloo-baseline-2025-03-11-18-36-30 - train/avg_train_entropy__MIN","cart-pole-rloo-baseline-2025-03-11-18-36-30 - train/avg_train_entropy__MAX"
"614","0.28715826123423877","0.28715826123423877","0.28715826123423877","0.38716604922756426","0.38716604922756426","0.38716604922756426","0.3503410436284561","0.3503410436284561","0.3503410436284561","0.31792567463854077","0.31792567463854077","0.31792567463854077","0.3848181628991442","0.3848181628991442","0.3848181628991442"
"615","0.3008176310347646","0.3008176310347646","0.3008176310347646","0.39770411305112063","0.39770411305112063","0.39770411305112063","0.35170507577112764","0.35170507577112764","0.35170507577112764","0.30694290419277787","0.30694290419277787","0.30694290419277787","0.3879030427577381","0.3879030427577381","0.3879030427577381"
"616","0.29080858403152127","0.29080858403152127","0.29080858403152127","0.3964894186919737","0.3964894186919737","0.3964894186919737","0.35219005068113257","0.35219005068113257","0.35219005068113257","0.3058266511427176","0.3058266511427176","0.3058266511427176","0.3790186470604149","0.3790186470604149","0.3790186470604149"
"617","0.3044240857938112","0.3044240857938112","0.3044240857938112","0.4017816135970984","0.4017816135970984","0.4017816135970984","0.3565322213727577","0.3565322213727577","0.3565322213727577","0.3135824560703462","0.3135824560703462","0.3135824560703462","0.37715787809582524","0.37715787809582524","0.37715787809582524"
"618","0.2856937185216034","0.2856937185216034","0.2856937185216034","0.38877366023521065","0.38877366023521065","0.38877366023521065","0.3561861924182704","0.3561861924182704","0.3561861924182704","0.264887990422618","0.264887990422618","0.264887990422618","0.39341856158975863","0.39341856158975863","0.39341856158975863"
"619","0.305497423030676","0.305497423030676","0.305497423030676","0.40661260414891875","0.40661260414891875","0.40661260414891875","0.34908231403237006","0.34908231403237006","0.34908231403237006","0.3629251467610856","0.3629251467610856","0.3629251467610856","0.3803545038497341","0.3803545038497341","0.3803545038497341"
"620","0.2795040114489396","0.2795040114489396","0.2795040114489396","0.3784978826456577","0.3784978826456577","0.3784978826456577","0.35977047684603347","0.35977047684603347","0.35977047684603347","0.27955839661456156","0.27955839661456156","0.27955839661456156","0.39272519325525357","0.39272519325525357","0.39272519325525357"
"621","0.2913850851991692","0.2913850851991692","0.2913850851991692","0.39103959586964904","0.39103959586964904","0.39103959586964904","0.3617587402538411","0.3617587402538411","0.3617587402538411","0.3137043646742009","0.3137043646742009","0.3137043646742009","0.3805128759698464","0.3805128759698464","0.3805128759698464"
"622","0.31209317409500203","0.31209317409500203","0.31209317409500203","0.41158162215103766","0.41158162215103766","0.41158162215103766","0.364616481194098","0.364616481194098","0.364616481194098","0.31429160167685516","0.31429160167685516","0.31429160167685516","0.38836354731608297","0.38836354731608297","0.38836354731608297"
"623","0.2856239436173131","0.2856239436173131","0.2856239436173131","0.3733171862675899","0.3733171862675899","0.3733171862675899","0.3560149005567146","0.3560149005567146","0.3560149005567146","0.31251432189543454","0.31251432189543454","0.31251432189543454","0.39126411062448463","0.39126411062448463","0.39126411062448463"
"624","0.29818002247091724","0.29818002247091724","0.29818002247091724","0.4055567203164246","0.4055567203164246","0.4055567203164246","0.3527809323515366","0.3527809323515366","0.3527809323515366","0.31978781671927714","0.31978781671927714","0.31978781671927714","0.3877698195796402","0.3877698195796402","0.3877698195796402"
"625","0.2695566328715171","0.2695566328715171","0.2695566328715171","0.4012382686045603","0.4012382686045603","0.4012382686045603","0.34472919405326274","0.34472919405326274","0.34472919405326274","0.2916861321009444","0.2916861321009444","0.2916861321009444","0.372699209851291","0.372699209851291","0.372699209851291"
"626","0.28753815042369324","0.28753815042369324","0.28753815042369324","0.4216192390977999","0.4216192390977999","0.4216192390977999","0.3462639772053044","0.3462639772053044","0.3462639772053044","0.3095434017066438","0.3095434017066438","0.3095434017066438","0.38912747042966656","0.38912747042966656","0.38912747042966656"
"627","0.29211780118749286","0.29211780118749286","0.29211780118749286","0.40412607805944933","0.40412607805944933","0.40412607805944933","0.352650082177548","0.352650082177548","0.352650082177548","0.30099373512996774","0.30099373512996774","0.30099373512996774","0.393632470032775","0.393632470032775","0.393632470032775"
"628","0.2924549289773557","0.2924549289773557","0.2924549289773557","0.4066844299639852","0.4066844299639852","0.4066844299639852","0.35909475635681654","0.35909475635681654","0.35909475635681654","0.3579647968378485","0.3579647968378485","0.3579647968378485","0.38218114657665136","0.38218114657665136","0.38218114657665136"
"629","0.29072011815145243","0.29072011815145243","0.29072011815145243","0.40274188636751235","0.40274188636751235","0.40274188636751235","0.36947970379309847","0.36947970379309847","0.36947970379309847","0.34157582781905854","0.34157582781905854","0.34157582781905854","0.36081188362382816","0.36081188362382816","0.36081188362382816"
"630","0.29717230852617227","0.29717230852617227","0.29717230852617227","0.40332843744653657","0.40332843744653657","0.40332843744653657","0.36064691778933045","0.36064691778933045","0.36064691778933045","0.2863126093833952","0.2863126093833952","0.2863126093833952","0.38715707746183037","0.38715707746183037","0.38715707746183037"
"631","0.30136199587671897","0.30136199587671897","0.30136199587671897","0.3948111340786272","0.3948111340786272","0.3948111340786272","0.3512908245495314","0.3512908245495314","0.3512908245495314","0.35005703735270444","0.35005703735270444","0.35005703735270444","0.37994799511582095","0.37994799511582095","0.37994799511582095"
"632","0.2777642393493161","0.2777642393493161","0.2777642393493161","0.41041229543158986","0.41041229543158986","0.41041229543158986","0.34604702921870195","0.34604702921870195","0.34604702921870195","0.33894015283418427","0.33894015283418427","0.33894015283418427","0.3860531886121062","0.3860531886121062","0.3860531886121062"
"633","0.2960808694365164","0.2960808694365164","0.2960808694365164","0.4156463090069101","0.4156463090069101","0.4156463090069101","0.3602716455310219","0.3602716455310219","0.3602716455310219","0.3054836438835894","0.3054836438835894","0.3054836438835894","0.3816605917888155","0.3816605917888155","0.3816605917888155"
"634","0.32000219519925943","0.32000219519925943","0.32000219519925943","0.39883992964224674","0.39883992964224674","0.39883992964224674","0.36696540569206354","0.36696540569206354","0.36696540569206354","0.3093735131336825","0.3093735131336825","0.3093735131336825","0.3776662872372362","0.3776662872372362","0.3776662872372362"
"635","0.30635276737154254","0.30635276737154254","0.30635276737154254","0.4003823427245734","0.4003823427245734","0.4003823427245734","0.34456434195417934","0.34456434195417934","0.34456434195417934","0.3281335153600133","0.3281335153600133","0.3281335153600133","0.3679272661311261","0.3679272661311261","0.3679272661311261"
"636","0.2961329643958106","0.2961329643958106","0.2961329643958106","0.41836912405626936","0.41836912405626936","0.41836912405626936","0.344388157935212","0.344388157935212","0.344388157935212","0.3259168330113681","0.3259168330113681","0.3259168330113681","0.38618716221905197","0.38618716221905197","0.38618716221905197"
"637","0.29274325768310794","0.29274325768310794","0.29274325768310794","0.4078458541127402","0.4078458541127402","0.4078458541127402","0.35844388226915797","0.35844388226915797","0.35844388226915797","0.3343769456443773","0.3343769456443773","0.3343769456443773","0.38314878832010435","0.38314878832010435","0.38314878832010435"
"638","0.2902723998090249","0.2902723998090249","0.2902723998090249","0.382213974014172","0.382213974014172","0.382213974014172","0.3568026468766416","0.3568026468766416","0.3568026468766416","0.3862717409788203","0.3862717409788203","0.3862717409788203","0.3592215812061841","0.3592215812061841","0.3592215812061841"
"639","0.266403031593438","0.266403031593438","0.266403031593438","0.4080194326237106","0.4080194326237106","0.4080194326237106","0.37979467239995574","0.37979467239995574","0.37979467239995574","0.34484888522634455","0.34484888522634455","0.34484888522634455","0.38754664734458494","0.38754664734458494","0.38754664734458494"
"640","0.2693626714499257","0.2693626714499257","0.2693626714499257","0.4152800857664406","0.4152800857664406","0.4152800857664406","0.35978392480389265","0.35978392480389265","0.35978392480389265","0.32835232951123916","0.32835232951123916","0.32835232951123916","0.3814676311165676","0.3814676311165676","0.3814676311165676"
"641","0.29222352048107475","0.29222352048107475","0.29222352048107475","0.41365406180250464","0.41365406180250464","0.41365406180250464","0.36495435247201385","0.36495435247201385","0.36495435247201385","0.35579216065642444","0.35579216065642444","0.35579216065642444","0.37630355051736114","0.37630355051736114","0.37630355051736114"
"642","0.28302097945718163","0.28302097945718163","0.28302097945718163","0.42402835215241796","0.42402835215241796","0.42402835215241796","0.37114286617040126","0.37114286617040126","0.37114286617040126","0.3821568577336647","0.3821568577336647","0.3821568577336647","0.36322637245608347","0.36322637245608347","0.36322637245608347"
"643","0.274008636887537","0.274008636887537","0.274008636887537","0.4037675933638966","0.4037675933638966","0.4037675933638966","0.3512904944723414","0.3512904944723414","0.3512904944723414","0.31919247674311435","0.31919247674311435","0.31919247674311435","0.3803961952161917","0.3803961952161917","0.3803961952161917"
"644","0.260589440228315","0.260589440228315","0.260589440228315","0.4139120354449199","0.4139120354449199","0.4139120354449199","0.370929751761469","0.370929751761469","0.370929751761469","0.34232220112134","0.34232220112134","0.34232220112134","0.38664109423738957","0.38664109423738957","0.38664109423738957"
"645","0.2884716051878268","0.2884716051878268","0.2884716051878268","0.42638839133378315","0.42638839133378315","0.42638839133378315","0.3603631937075024","0.3603631937075024","0.3603631937075024","0.337343065391504","0.337343065391504","0.337343065391504","0.3904343138573749","0.3904343138573749","0.3904343138573749"
"646","0.2817940623806943","0.2817940623806943","0.2817940623806943","0.42417166088022235","0.42417166088022235","0.42417166088022235","0.3754364350325377","0.3754364350325377","0.3754364350325377","0.36539520467793263","0.36539520467793263","0.36539520467793263","0.397551579893945","0.397551579893945","0.397551579893945"
"647","0.27489351703022114","0.27489351703022114","0.27489351703022114","0.4385072294312267","0.4385072294312267","0.4385072294312267","0.3708607166865695","0.3708607166865695","0.3708607166865695","0.36837014980734517","0.36837014980734517","0.36837014980734517","0.3859223192263162","0.3859223192263162","0.3859223192263162"
"648","0.2558267807005471","0.2558267807005471","0.2558267807005471","0.4305003799086844","0.4305003799086844","0.4305003799086844","0.37007432675560265","0.37007432675560265","0.37007432675560265","0.3250127983001661","0.3250127983001661","0.3250127983001661","0.39457317927280383","0.39457317927280383","0.39457317927280383"
"649","0.2821906760504403","0.2821906760504403","0.2821906760504403","0.4211763132659107","0.4211763132659107","0.4211763132659107","0.38234589080003206","0.38234589080003206","0.38234589080003206","0.3155430998169822","0.3155430998169822","0.3155430998169822","0.40151992483454524","0.40151992483454524","0.40151992483454524"
"650","0.28461111043150994","0.28461111043150994","0.28461111043150994","0.44691489474054835","0.44691489474054835","0.44691489474054835","0.3649646235013206","0.3649646235013206","0.3649646235013206","0.3277658129573475","0.3277658129573475","0.3277658129573475","0.3973908235488416","0.3973908235488416","0.3973908235488416"
"651","0.26442406895894655","0.26442406895894655","0.26442406895894655","0.4287713748603128","0.4287713748603128","0.4287713748603128","0.38613205689951063","0.38613205689951063","0.38613205689951063","0.29903030911340867","0.29903030911340867","0.29903030911340867","0.38752105255120295","0.38752105255120295","0.38752105255120295"
"652","0.26601032223457804","0.26601032223457804","0.26601032223457804","0.43699328714709557","0.43699328714709557","0.43699328714709557","0.3747438561658928","0.3747438561658928","0.3747438561658928","0.35896954719979085","0.35896954719979085","0.35896954719979085","0.37654453089596973","0.37654453089596973","0.37654453089596973"
"653","0.2911317308122697","0.2911317308122697","0.2911317308122697","0.41761562444765515","0.41761562444765515","0.41761562444765515","0.3632139803924947","0.3632139803924947","0.3632139803924947","0.32248291851404604","0.32248291851404604","0.32248291851404604","0.4073525742022175","0.4073525742022175","0.4073525742022175"
"654","0.2672878718531051","0.2672878718531051","0.2672878718531051","0.4223149183026793","0.4223149183026793","0.4223149183026793","0.3821655712045904","0.3821655712045904","0.3821655712045904","0.2895409474779549","0.2895409474779549","0.2895409474779549","0.3890885374790814","0.3890885374790814","0.3890885374790814"
"655","0.29078736343168976","0.29078736343168976","0.29078736343168976","0.44618354720908976","0.44618354720908976","0.44618354720908976","0.36541202673625955","0.36541202673625955","0.36541202673625955","0.3234756232677183","0.3234756232677183","0.3234756232677183","0.3907097535301873","0.3907097535301873","0.3907097535301873"
"656","0.2709732703038305","0.2709732703038305","0.2709732703038305","0.44238613308442654","0.44238613308442654","0.44238613308442654","0.3771165694117699","0.3771165694117699","0.3771165694117699","0.37617887888813367","0.37617887888813367","0.37617887888813367","0.39782449022190486","0.39782449022190486","0.39782449022190486"
"657","0.2901392463170323","0.2901392463170323","0.2901392463170323","0.4048212683969954","0.4048212683969954","0.4048212683969954","0.3687633918046322","0.3687633918046322","0.3687633918046322","0.3109143974786922","0.3109143974786922","0.3109143974786922","0.3855041485054171","0.3855041485054171","0.3855041485054171"
"658","0.27160397553531523","0.27160397553531523","0.27160397553531523","0.4300075409443556","0.4300075409443556","0.4300075409443556","0.39141692994753247","0.39141692994753247","0.39141692994753247","0.3309986354957476","0.3309986354957476","0.3309986354957476","0.394281104802405","0.394281104802405","0.394281104802405"
"659","0.26200163685671085","0.26200163685671085","0.26200163685671085","0.43774596629144796","0.43774596629144796","0.43774596629144796","0.36868869565005297","0.36868869565005297","0.36868869565005297","0.3226592719670117","0.3226592719670117","0.3226592719670117","0.3922661822071095","0.3922661822071095","0.3922661822071095"
"660","0.24378847164804987","0.24378847164804987","0.24378847164804987","0.43383721384614365","0.43383721384614365","0.43383721384614365","0.3610118568331818","0.3610118568331818","0.3610118568331818","0.25874397549727424","0.25874397549727424","0.25874397549727424","0.3964184436420037","0.3964184436420037","0.3964184436420037"
"661","0.2855578130711133","0.2855578130711133","0.2855578130711133","0.40853758873459445","0.40853758873459445","0.40853758873459445","0.37103573800216055","0.37103573800216055","0.37103573800216055","0.38116657035204915","0.38116657035204915","0.38116657035204915","0.40037749176670334","0.40037749176670334","0.40037749176670334"
"662","0.2706818856304951","0.2706818856304951","0.2706818856304951","0.4388612169830594","0.4388612169830594","0.4388612169830594","0.3669279377435497","0.3669279377435497","0.3669279377435497","0.35639987981038335","0.35639987981038335","0.35639987981038335","0.4055205215527385","0.4055205215527385","0.4055205215527385"
"663","0.28563713771734345","0.28563713771734345","0.28563713771734345","0.4118159267691294","0.4118159267691294","0.4118159267691294","0.376116889344994","0.376116889344994","0.376116889344994","0.3326077131155128","0.3326077131155128","0.3326077131155128","0.40542163631127914","0.40542163631127914","0.40542163631127914"
"664","0.2885182303178468","0.2885182303178468","0.2885182303178468","0.45899893071797854","0.45899893071797854","0.45899893071797854","0.37607404407993456","0.37607404407993456","0.37607404407993456","0.346020489492002","0.346020489492002","0.346020489492002","0.4051456983644894","0.4051456983644894","0.4051456983644894"
"665","0.27502178474731614","0.27502178474731614","0.27502178474731614","0.4247144347145816","0.4247144347145816","0.4247144347145816","0.37725782556099513","0.37725782556099513","0.37725782556099513","0.3194079587618846","0.3194079587618846","0.3194079587618846","0.4018635650635115","0.4018635650635115","0.4018635650635115"
"666","0.27425051442680104","0.27425051442680104","0.27425051442680104","0.4247006875769437","0.4247006875769437","0.4247006875769437","0.3659716496846777","0.3659716496846777","0.3659716496846777","0.3383593575383995","0.3383593575383995","0.3383593575383995","0.4071606910637638","0.4071606910637638","0.4071606910637638"
"667","0.29809065093733295","0.29809065093733295","0.29809065093733295","0.4257821788594359","0.4257821788594359","0.4257821788594359","0.35919168323658235","0.35919168323658235","0.35919168323658235","0.3176311641211342","0.3176311641211342","0.3176311641211342","0.4106425675353912","0.4106425675353912","0.4106425675353912"
"668","0.2813357646914776","0.2813357646914776","0.2813357646914776","0.4190308284823841","0.4190308284823841","0.4190308284823841","0.3737032847004757","0.3737032847004757","0.3737032847004757","0.36110767084474665","0.36110767084474665","0.36110767084474665","0.4107829379359755","0.4107829379359755","0.4107829379359755"
"669","0.2806796863859986","0.2806796863859986","0.2806796863859986","0.4261304974564646","0.4261304974564646","0.4261304974564646","0.3677420454259336","0.3677420454259336","0.3677420454259336","0.3399839010149685","0.3399839010149685","0.3399839010149685","0.39680340566602534","0.39680340566602534","0.39680340566602534"
"670","0.29918149008574985","0.29918149008574985","0.29918149008574985","0.4102721909018896","0.4102721909018896","0.4102721909018896","0.37750653225549924","0.37750653225549924","0.37750653225549924","0.318231710212869","0.318231710212869","0.318231710212869","0.3961752870171913","0.3961752870171913","0.3961752870171913"
"671","0.26199819293241416","0.26199819293241416","0.26199819293241416","0.4267085968020838","0.4267085968020838","0.4267085968020838","0.381737307187519","0.381737307187519","0.381737307187519","0.3292150112079066","0.3292150112079066","0.3292150112079066","0.41254850913735575","0.41254850913735575","0.41254850913735575"
"672","0.2678821225669576","0.2678821225669576","0.2678821225669576","0.41795755046296834","0.41795755046296834","0.41795755046296834","0.36896030904646615","0.36896030904646615","0.36896030904646615","0.3660858125628398","0.3660858125628398","0.3660858125628398","0.41147943337831383","0.41147943337831383","0.41147943337831383"
"673","0.28274379873704014","0.28274379873704014","0.28274379873704014","0.42301737433911146","0.42301737433911146","0.42301737433911146","0.3708476967359602","0.3708476967359602","0.3708476967359602","0.33086390403501886","0.33086390403501886","0.33086390403501886","0.3959025144217085","0.3959025144217085","0.3959025144217085"
"674","0.2584562155523063","0.2584562155523063","0.2584562155523063","0.40456618977797554","0.40456618977797554","0.40456618977797554","0.37757465955165387","0.37757465955165387","0.37757465955165387","0.3659765214053029","0.3659765214053029","0.3659765214053029","0.40972414945519997","0.40972414945519997","0.40972414945519997"
"675","0.289846984611863","0.289846984611863","0.289846984611863","0.4355466235861619","0.4355466235861619","0.4355466235861619","0.3745835629239154","0.3745835629239154","0.3745835629239154","0.3246793012653049","0.3246793012653049","0.3246793012653049","0.4054996254857906","0.4054996254857906","0.4054996254857906"
"676","0.25581596811624124","0.25581596811624124","0.25581596811624124","0.4210766026806932","0.4210766026806932","0.4210766026806932","0.36605532166355986","0.36605532166355986","0.36605532166355986","0.38802717561793065","0.38802717561793065","0.38802717561793065","0.4038936359894433","0.4038936359894433","0.4038936359894433"
"677","0.28736005701213935","0.28736005701213935","0.28736005701213935","0.4228679763160335","0.4228679763160335","0.4228679763160335","0.3755500450005493","0.3755500450005493","0.3755500450005493","0.30757760187208083","0.30757760187208083","0.30757760187208083","0.3961240563308602","0.3961240563308602","0.3961240563308602"
"678","0.3037001737803512","0.3037001737803512","0.3037001737803512","0.4219416991315484","0.4219416991315484","0.4219416991315484","0.3809403958731273","0.3809403958731273","0.3809403958731273","0.34088633877611346","0.34088633877611346","0.34088633877611346","0.38330255516604667","0.38330255516604667","0.38330255516604667"
"679","0.2667805928501563","0.2667805928501563","0.2667805928501563","0.4188660929266116","0.4188660929266116","0.4188660929266116","0.38297670396580363","0.38297670396580363","0.38297670396580363","0.3954842992312219","0.3954842992312219","0.3954842992312219","0.4078131008036144","0.4078131008036144","0.4078131008036144"
"680","0.2715148802981148","0.2715148802981148","0.2715148802981148","0.4162075723491143","0.4162075723491143","0.4162075723491143","0.3840772666015655","0.3840772666015655","0.3840772666015655","0.337649556117067","0.337649556117067","0.337649556117067","0.3797780156761585","0.3797780156761585","0.3797780156761585"
"681","0.28823974502981947","0.28823974502981947","0.28823974502981947","0.43006181391212156","0.43006181391212156","0.43006181391212156","0.39549493632480337","0.39549493632480337","0.39549493632480337","0.304122879539801","0.304122879539801","0.304122879539801","0.36728029992390293","0.36728029992390293","0.36728029992390293"
"682","0.2581574651125178","0.2581574651125178","0.2581574651125178","0.4320939608621748","0.4320939608621748","0.4320939608621748","0.37545954966387945","0.37545954966387945","0.37545954966387945","0.32382140928753333","0.32382140928753333","0.32382140928753333","0.38195953914913117","0.38195953914913117","0.38195953914913117"
"683","0.2732178967488648","0.2732178967488648","0.2732178967488648","0.41623839282931296","0.41623839282931296","0.41623839282931296","0.3705065865914803","0.3705065865914803","0.3705065865914803","0.34556256434879856","0.34556256434879856","0.34556256434879856","0.41247529771766855","0.41247529771766855","0.41247529771766855"
"684","0.2564383341490074","0.2564383341490074","0.2564383341490074","0.41945550505782375","0.41945550505782375","0.41945550505782375","0.37946855765648796","0.37946855765648796","0.37946855765648796","0.36870548716121493","0.36870548716121493","0.36870548716121493","0.40099909978460346","0.40099909978460346","0.40099909978460346"
"685","0.2806516499230561","0.2806516499230561","0.2806516499230561","0.4129600592213974","0.4129600592213974","0.4129600592213974","0.38036878555837755","0.38036878555837755","0.38036878555837755","0.32486552548242814","0.32486552548242814","0.32486552548242814","0.40322285080044096","0.40322285080044096","0.40322285080044096"
"686","0.26305148547192775","0.26305148547192775","0.26305148547192775","0.4338817854006193","0.4338817854006193","0.4338817854006193","0.388298953283178","0.388298953283178","0.388298953283178","0.3308918024366184","0.3308918024366184","0.3308918024366184","0.401551237075284","0.401551237075284","0.401551237075284"
"687","0.27281400303801784","0.27281400303801784","0.27281400303801784","0.42808690011355793","0.42808690011355793","0.42808690011355793","0.38308233576789646","0.38308233576789646","0.38308233576789646","0.3626699633163184","0.3626699633163184","0.3626699633163184","0.4014984379351372","0.4014984379351372","0.4014984379351372"
"688","0.28647328551889073","0.28647328551889073","0.28647328551889073","0.4339253320376156","0.4339253320376156","0.4339253320376156","0.36590640435999555","0.36590640435999555","0.36590640435999555","0.3818725784975738","0.3818725784975738","0.3818725784975738","0.4077539466413218","0.4077539466413218","0.4077539466413218"
"689","0.2618414722554967","0.2618414722554967","0.2618414722554967","0.4260768048991449","0.4260768048991449","0.4260768048991449","0.3890376418933447","0.3890376418933447","0.3890376418933447","0.35746340871490595","0.35746340871490595","0.35746340871490595","0.40582076854701155","0.40582076854701155","0.40582076854701155"
"690","0.27266443425627174","0.27266443425627174","0.27266443425627174","0.4107724152024666","0.4107724152024666","0.4107724152024666","0.386402419755108","0.386402419755108","0.386402419755108","0.35502272961715226","0.35502272961715226","0.35502272961715226","0.388714680456018","0.388714680456018","0.388714680456018"
"691","0.27189731328362315","0.27189731328362315","0.27189731328362315","0.4113515856724116","0.4113515856724116","0.4113515856724116","0.37946657898799185","0.37946657898799185","0.37946657898799185","0.3831361269680389","0.3831361269680389","0.3831361269680389","0.42440377340177654","0.42440377340177654","0.42440377340177654"
"692","0.2848846207173257","0.2848846207173257","0.2848846207173257","0.40701946696794766","0.40701946696794766","0.40701946696794766","0.38834040630469097","0.38834040630469097","0.38834040630469097","0.3578149263652017","0.3578149263652017","0.3578149263652017","0.4111515419645002","0.4111515419645002","0.4111515419645002"
"693","0.2948132067400088","0.2948132067400088","0.2948132067400088","0.42512716697895664","0.42512716697895664","0.42512716697895664","0.36878480099960687","0.36878480099960687","0.36878480099960687","0.3429928648746239","0.3429928648746239","0.3429928648746239","0.3964754658412639","0.3964754658412639","0.3964754658412639"
"694","0.27679490857278416","0.27679490857278416","0.27679490857278416","0.4247585904074949","0.4247585904074949","0.4247585904074949","0.39982014629217155","0.39982014629217155","0.39982014629217155","0.37517516600727124","0.37517516600727124","0.37517516600727124","0.40585300161813936","0.40585300161813936","0.40585300161813936"
"695","0.2937895742581401","0.2937895742581401","0.2937895742581401","0.4239398810696948","0.4239398810696948","0.4239398810696948","0.3922311447339016","0.3922311447339016","0.3922311447339016","0.3593835366260867","0.3593835366260867","0.3593835366260867","0.41044045488371195","0.41044045488371195","0.41044045488371195"
"696","0.2913749669570716","0.2913749669570716","0.2913749669570716","0.41954790660562524","0.41954790660562524","0.41954790660562524","0.37678699948271244","0.37678699948271244","0.37678699948271244","0.3446488826955281","0.3446488826955281","0.3446488826955281","0.40442630696168635","0.40442630696168635","0.40442630696168635"
"697","0.26899140789151194","0.26899140789151194","0.26899140789151194","0.4248388610191178","0.4248388610191178","0.4248388610191178","0.3898235524288903","0.3898235524288903","0.3898235524288903","0.3235726005708184","0.3235726005708184","0.3235726005708184","0.3966068432529573","0.3966068432529573","0.3966068432529573"
"698","0.2817339642689506","0.2817339642689506","0.2817339642689506","0.4186970397927398","0.4186970397927398","0.4186970397927398","0.40888660868511945","0.40888660868511945","0.40888660868511945","0.3624702848504085","0.3624702848504085","0.3624702848504085","0.40031821949286495","0.40031821949286495","0.40031821949286495"
"699","0.28712757180554516","0.28712757180554516","0.28712757180554516","0.4290634082931101","0.4290634082931101","0.4290634082931101","0.38912619019667544","0.38912619019667544","0.38912619019667544","0.34930577373020655","0.34930577373020655","0.34930577373020655","0.4034725198101951","0.4034725198101951","0.4034725198101951"
"700","0.275680678184485","0.275680678184485","0.275680678184485","0.43765593915514184","0.43765593915514184","0.43765593915514184","0.398070831700883","0.398070831700883","0.398070831700883","0.299931217640311","0.299931217640311","0.299931217640311","0.3897693941485177","0.3897693941485177","0.3897693941485177"
"701","0.22696481921298864","0.22696481921298864","0.22696481921298864","0.40721523666179565","0.40721523666179565","0.40721523666179565","0.40561404369737286","0.40561404369737286","0.40561404369737286","0.3461893181676899","0.3461893181676899","0.3461893181676899","0.38961688078861334","0.38961688078861334","0.38961688078861334"
"702","0.2711372638794118","0.2711372638794118","0.2711372638794118","0.422558181633487","0.422558181633487","0.422558181633487","0.4012791234464239","0.4012791234464239","0.4012791234464239","0.3052561910678518","0.3052561910678518","0.3052561910678518","0.4002254924416775","0.4002254924416775","0.4002254924416775"
"703","0.2664390216519233","0.2664390216519233","0.2664390216519233","0.43025786815448613","0.43025786815448613","0.43025786815448613","0.3944515938743916","0.3944515938743916","0.3944515938743916","0.32570014883456283","0.32570014883456283","0.32570014883456283","0.40476348841254367","0.40476348841254367","0.40476348841254367"
"704","0.2817897109101961","0.2817897109101961","0.2817897109101961","0.42364110370131675","0.42364110370131675","0.42364110370131675","0.3950354439648072","0.3950354439648072","0.3950354439648072","0.3342651463708819","0.3342651463708819","0.3342651463708819","0.39912632081673655","0.39912632081673655","0.39912632081673655"
"705","0.2717357425561759","0.2717357425561759","0.2717357425561759","0.4219577031759472","0.4219577031759472","0.4219577031759472","0.41082561961023384","0.41082561961023384","0.41082561961023384","0.3015027745617875","0.3015027745617875","0.3015027745617875","0.3949354953866423","0.3949354953866423","0.3949354953866423"
"706","0.2693265257601238","0.2693265257601238","0.2693265257601238","0.4224809022603968","0.4224809022603968","0.4224809022603968","0.4112893522508093","0.4112893522508093","0.4112893522508093","0.34826099611897526","0.34826099611897526","0.34826099611897526","0.3897935257968202","0.3897935257968202","0.3897935257968202"
"707","0.27452049674688594","0.27452049674688594","0.27452049674688594","0.42012544738660906","0.42012544738660906","0.42012544738660906","0.40752388950198654","0.40752388950198654","0.40752388950198654","0.3635921058342855","0.3635921058342855","0.3635921058342855","0.400853996414633","0.400853996414633","0.400853996414633"
"708","0.28546421732982935","0.28546421732982935","0.28546421732982935","0.4228835458041976","0.4228835458041976","0.4228835458041976","0.38535468992312144","0.38535468992312144","0.38535468992312144","0.36065207703087043","0.36065207703087043","0.36065207703087043","0.3885004258066474","0.3885004258066474","0.3885004258066474"
"709","0.2855365268906835","0.2855365268906835","0.2855365268906835","0.4413423964144313","0.4413423964144313","0.4413423964144313","0.3812084161703242","0.3812084161703242","0.3812084161703242","0.37886712674213463","0.37886712674213463","0.37886712674213463","0.3885160138390256","0.3885160138390256","0.3885160138390256"
